0.1777;0.3659;3
0.86143;0.68938;4
0.46777;0.44735;3
0.74348;0.76351;4
0.33988;0.11749;4
0.92058;0.85331;5
0.66444;0.44585;2
0.0064899;0.42867;4
0.22477;0.86488;1
0.70768;0.76473;4
0.71184;0.388;2
0.72115;0.92173;5
0.018939;0.85776;1
0.703;0.90286;4
0.23382;0.11293;5
0.50912;0.207;3
0.11221;0.96511;1
0.58959;0.52805;3
0.55881;0.74742;3
0.68067;0.027492;2
0.34378;0.94054;2
0.092739;0.54545;2
0.22268;0.70893;2
0.26021;0.28231;4
0.2938;0.50539;3
0.97373;0.94146;5
0.37902;0.94641;2
0.85661;0.52918;4
0.63335;0.96582;4
0.17271;0.40792;4
0.24582;0.24012;4
0.13884;0.86473;1
0.59772;0.70359;3
0.39538;0.46717;3
0.16035;0.18077;5
0.19135;0.56758;2
0.6371;0.42398;3
0.56158;0.42189;3
0.4596;0.82483;3
0.65694;0.33837;2
0.92643;0.062116;1
0.8013;0.4329;2
0.14867;0.54371;3
0.23926;0.11368;5
0.23803;0.80937;2
0.57143;0.90926;4
0.27805;0.16869;4
0.82654;0.82514;5
0.56506;0.60398;2
0.73847;0.94515;5
0.074963;0.041312;5
0.39394;0.34886;3
0.84886;0.47279;3
0.87662;0.68814;4
0.30781;0.085044;4
0.96344;0.21632;1
0.10645;0.30683;4
0.47156;0.47971;3
0.2255;0.26006;4
0.041737;0.14995;5
0.070731;0.47019;3
0.77826;0.36744;2
0.75658;0.51022;3
0.55566;0.064255;2
0.93023;0.59419;4
0.10494;0.37092;4
0.66838;0.68658;4
0.045555;0.16594;5
0.17893;0.76963;2
0.19277;0.29135;4
0.075458;0.12982;5
0.8279;0.28546;2
0.50488;0.67585;2
0.13622;0.42991;3
0.052533;0.65908;2
0.32199;0.35552;3
0.082626;0.44069;4
0.05862;0.3592;4
0.10976;0.29612;4
0.2217;0.57616;2
0.92;0.07564;1
0.6607;0.48402;3
0.33094;0.025531;4
0.85088;0.84848;5
0.21277;0.40699;3
0.79294;0.8712;5
0.020526;0.57295;2
0.1727;0.14051;5
0.3293;0.66211;2
0.14603;0.97675;1
0.49467;0.22347;3
0.47761;0.77107;3
0.80291;0.72012;4
0.17211;0.55263;2
0.47797;0.53511;3
0.62955;0.71512;3
0.028382;0.71208;2
0.78917;0.92343;5
0.22833;0.46444;3
0.51433;0.33238;3
0.29978;0.67852;2
0.081069;0.032714;5
0.51217;0.86357;3
0.21216;0.4626;3
0.60693;0.29344;2
0.11224;0.16751;5
0.13879;0.07185;5
0.98319;0.79351;5
0.34953;0.87868;2
0.41041;0.9895;2
0.6293;0.25576;2
0.34879;0.10617;4
0.31991;0.5329;2
0.089954;0.27052;5
0.69695;0.27629;2
0.88028;0.93144;5
0.34055;0.8929;2
0.93803;0.048912;1
0.95641;0.26723;1
0.33544;0.8706;2
0.070415;0.028099;5
0.56881;0.60529;3
0.0050917;0.98044;1
0.40447;0.13171;4
0.40042;0.55236;3
0.74142;0.24837;2
0.19553;0.012446;5
0.78155;0.6283;4
0.49061;0.61236;3
0.84378;0.49616;3
0.92545;0.73856;5
0.85048;0.74638;4
0.61888;0.63599;3
0.91282;0.77482;5
0.22361;0.98076;1
0.1296;0.84283;1
0.019287;0.14636;5
0.4208;0.94911;2
0.75544;0.82208;4
0.19445;0.3927;4
0.24991;0.20068;4
0.67796;0.86293;4
0.9748;0.19608;1
0.32365;0.69935;2
0.20504;0.84038;1
0.59617;0.3872;2
0.61418;0.82792;4
0.11442;0.67524;2
0.036266;0.27654;5
0.37716;0.32787;3
0.37138;0.94423;2
0.78938;0.48203;2
0.2852;0.031829;4
0.85721;0.83495;5
0.32635;0.24609;4
0.12132;0.016602;5
0.43039;0.37478;3
0.13471;0.92604;1
0.24089;0.20485;4
0.12283;0.92474;1
0.37945;0.76768;2
0.14982;0.85691;1
0.19988;0.15636;4
0.74604;0.2501;2
0.56009;0.17307;2
0.81462;0.85434;5
0.13747;0.8908;1
0.51238;0.73135;3
0.33885;0.95184;2
0.33258;0.60739;2
0.83074;0.34602;2
0.93251;0.0029468;1
0.34572;0.10295;4
0.28032;0.99407;1
0.22442;0.91763;1
0.78264;0.82099;4
0.5684;0.97749;4
0.57228;0.24162;3
0.45641;0.28201;3
0.80227;0.92028;5
0.92578;0.54182;3
0.68753;0.32452;2
0.94865;0.25269;1
0.98908;0.71756;5
0.21684;0.37649;3
0.083848;0.58642;2
0.071125;0.76116;1
0.25259;0.33461;4
0.55934;0.305;3
0.31127;0.0063407;4
0.719;0.12192;2
0.91872;0.26268;2
0.98676;0.71791;5
0.93153;0.49806;3
0.649;0.98366;4
0.11191;0.023696;5
0.52721;0.80048;3
0.49827;0.10115;3
0.17438;0.57725;2
0.017847;0.49406;3
0.24769;0.71863;2
0.36624;0.27849;4
0.051038;0.18374;5
0.55871;0.80004;4
0.52234;0.80404;3
0.14889;0.085544;5
0.27091;0.97451;2
0.36068;0.36794;3
0.084987;0.79105;1
0.61475;0.94407;4
0.82537;0.28834;2
0.91495;0.88367;5
0.12904;0.020471;5
0.22326;0.39674;4
0.89298;0.52175;3
0.27464;0.21622;4
0.6009;0.73431;3
0.46124;0.93248;2
0.66093;0.33169;2
0.75744;0.39498;2
0.27873;0.017287;5
0.99804;0.77133;5
0.72454;0.44981;3
0.70556;0.17724;2
0.59094;0.79896;4
0.0096772;0.96019;1
0.6308;0.30837;2
0.16096;0.76385;2
0.48218;0.18779;3
0.46991;0.63857;3
0.50812;0.67593;3
0.81597;0.63491;4
0.28523;0.8667;1
0.43498;0.94204;3
0.077971;0.74933;2
0.53535;0.57864;3
0.37027;0.29967;4
0.4424;0.30898;3
0.93692;0.25322;2
0.05614;0.99684;1
0.12588;0.68883;2
0.52561;0.11279;2
0.27261;0.69763;2
0.35132;0.16493;4
0.67065;0.87656;4
0.75132;0.32251;2
0.21819;0.58999;2
0.32748;0.64937;2
0.97363;0.36016;2
0.60203;0.016888;2
0.53408;0.26369;3
0.20728;0.75472;2
0.21275;0.13241;5
0.16627;0.50086;3
0.13637;0.20642;5
0.70028;0.5961;4
0.42044;0.11456;4
0.50593;0.70151;2
0.36796;0.91247;2
0.10849;0.68807;2
0.36404;0.3968;3
0.84125;0.05516;1
0.11188;0.61962;2
0.64213;0.24243;2
0.71971;0.56454;3
0.27935;0.36035;4
0.14161;0.97617;1
0.90696;0.18776;1
0.93623;0.85846;5
0.43685;0.84441;2
0.072927;0.36984;4
0.46058;0.60364;3
0.79398;0.66363;4
0.5523;0.91054;4
0.6048;0.033588;2
0.073735;0.51956;3
0.66463;0.56075;3
0.27092;0.098049;4
0.030513;0.17678;5
0.98397;0.10202;1
0.27662;0.22285;4
0.17795;0.69049;2
0.15792;0.44838;4
0.6329;0.71444;3
0.89058;0.38331;2
0.24246;0.56257;3
0.84746;0.36659;2
0.86831;0.27606;2
0.4112;0.791;2
0.44348;0.49976;3
0.24465;0.6733;2
0.86104;0.16503;1
0.11413;0.70846;2
0.036387;0.71784;1
0.33527;0.12596;4
0.41109;0.90522;2
0.39425;0.77645;2
0.08781;0.26266;4
0.43932;0.79437;2
0.75516;0.28457;2
0.74094;0.21139;2
0.73115;0.3703;2
0.14549;0.10709;5
0.95283;0.30601;1
0.86704;0.93211;5
0.013612;0.61716;2
0.52317;0.12047;2
0.88095;0.49932;3
0.17069;0.062698;5
0.99603;0.062346;1
0.28074;0.049331;4
0.11319;0.93968;1
0.9345;0.39984;3
0.02047;0.098049;5
0.2907;0.6211;2
0.75686;0.97806;5
0.36569;0.41169;3
0.96898;0.71616;4
0.85723;0.70845;4
0.88438;0.76751;5
0.19343;0.39725;3
0.71762;0.87546;4
0.10596;0.30508;4
0.89081;0.32663;2
0.45372;0.77272;3
0.5986;0.38427;3
0.40309;0.40489;3
0.94154;0.46594;2
0.96802;0.81986;5
0.97074;0.53027;4
0.69709;0.3987;3
0.082472;0.89682;1
0.24278;0.97052;1
0.82304;0.99974;5
0.3565;0.051881;4
0.26981;0.15291;4
0.81035;0.86432;5
0.26203;0.30916;4
0.43902;0.28625;3
0.37051;0.010919;4
0.63615;0.73464;3
0.43197;0.65036;3
0.24599;0.5387;3
0.61889;0.44819;2
0.28922;0.59558;2
0.16922;0.53169;2
0.7653;0.94142;5
0.20681;0.50778;2
0.55742;0.99505;4
0.2955;0.75561;2
0.60786;0.16954;2
0.98372;0.1213;1
0.95762;0.41335;2
0.64978;0.44399;3
0.30127;0.42035;3
0.15531;0.71456;1
0.77036;0.22477;2
0.34806;0.48126;3
0.49537;0.8335;3
0.060922;0.44056;4
0.027918;0.12939;5
0.0021463;0.63019;2
0.20132;0.87387;2
0.43746;0.46569;3
0.77014;0.024074;1
0.60341;0.67652;3
0.89043;0.29524;2
0.74007;0.71212;4
0.48188;0.44661;3
0.057732;0.85821;1
0.68251;0.32158;2
0.6022;0.85935;4
0.93725;0.35237;2
0.32611;0.27388;4
0.0043236;0.012889;5
0.41356;0.28579;3
0.26985;0.083382;4
0.6374;0.93864;4
0.093803;0.261;4
0.61719;0.30337;2
0.74564;0.9283;4
0.60406;0.062726;2
0.48386;0.80463;2
0.77308;0.47158;3
0.54069;0.5553;3
0.082406;0.97155;1
0.62071;0.55437;3
0.44509;0.0077458;4
0.3205;0.24133;4
0.65472;0.74256;4
0.55419;0.083063;2
0.22527;0.35131;4
0.061235;0.67473;2
0.81674;0.64692;4
0.8594;0.6698;4
0.25027;0.030656;4
0.86457;0.49164;3
0.92403;0.15579;1
0.44858;0.12521;3
0.35807;0.6588;2
0.69224;0.51933;3
0.90931;0.87535;5
0.29905;0.90602;2
0.58817;0.46973;3
0.24357;0.21855;4
0.79398;0.40552;2
0.04301;0.44733;3
0.82852;0.14034;2
0.99518;0.4128;2
0.15817;0.59566;2
0.35468;0.92004;2
0.84346;0.76648;4
0.67482;0.49817;3
0.65057;0.24031;2
0.84878;0.73436;4
0.73531;0.075557;1
0.39091;0.40329;2
0.014068;0.44906;3
0.52757;0.82843;2
0.71422;0.12721;2
0.95888;0.87504;5
0.35586;0.88488;2
0.51133;0.75087;3
0.38614;0.13417;4
0.17318;0.11424;5
0.35204;0.00091435;4
0.76038;0.22045;2
0.83018;0.24125;2
0.77732;0.55922;3
0.6251;0.35686;3
0.66657;0.63509;4
0.76626;0.0023806;1
0.12866;0.4228;4
0.47627;0.20594;3
0.067692;0.79018;1
0.30707;0.82399;2
0.01063;0.53825;2
0.76454;0.19241;2
0.53584;0.93036;3
0.094596;0.91009;1
0.11004;0.31277;4
0.97602;0.51721;3
0.43254;0.56086;3
0.23092;0.53606;2
0.21172;0.028878;5
0.51651;0.17656;3
0.47932;0.29118;3
0.43347;0.40681;3
0.82938;0.70384;4
0.0049732;0.31803;5
0.32327;0.28149;3
0.88722;0.71296;4
0.71601;0.46667;2
0.24406;0.35895;4
0.90971;0.35023;2
0.46268;0.0015279;3
0.79373;0.63546;4
0.866;0.62481;4
0.53142;0.41693;3
0.21824;0.94431;1
0.12606;0.89839;1
0.5217;0.75721;3
0.73031;0.32964;2
0.90091;0.15309;1
0.52758;0.38225;3
0.71039;0.83234;4
0.25528;0.28471;4
0.38236;0.82272;2
0.81698;0.79407;5
0.22787;0.012602;5
0.72949;0.78531;4
0.013592;0.6778;2
0.50082;0.63294;3
0.81338;0.40751;2
0.28355;0.098691;4
0.25385;0.21074;4
0.8117;0.85853;5
0.14713;0.70133;2
0.42619;0.62061;3
0.96927;0.034002;1
0.61756;0.42341;3
0.82268;0.98995;5
0.13826;0.97438;1
0.35846;0.49557;3
0.09411;0.012906;5
0.57039;0.7086;3
0.086834;0.12061;5
0.17264;0.3879;4
0.95385;0.0212;1
0.39377;0.17484;4
0.55558;0.27118;3
0.68643;0.5594;3
0.1746;0.91529;1
0.32517;0.28203;3
0.70558;0.47513;2
0.99129;0.42165;2
0.60858;0.00064424;2
0.4474;0.10426;4
0.12124;0.16344;5
0.71585;0.8395;4
0.26152;0.95691;1
0.81341;0.2174;2
0.20251;0.19706;4
0.73245;0.65928;4
0.037912;0.58703;2
0.83838;0.57877;4
0.41422;0.40419;3
0.66167;0.50581;3
0.15786;0.25121;4
0.32918;0.13145;4
0.73735;0.69797;4
0.45724;0.87683;2
0.48962;0.67612;3
0.58463;0.061998;2
0.01462;0.63012;2
0.11107;0.67363;2
0.78606;0.93254;5
0.2941;0.22004;4
0.68147;0.91311;4
0.76796;0.36337;2
0.94949;0.035973;1
0.43434;0.90131;2
0.15053;0.44706;3
0.75127;0.85677;4
0.0058418;0.7535;1
0.63016;0.79506;4
0.27419;0.90477;2
0.83183;0.23882;2
0.99;0.57135;4
0.082644;0.6447;2
0.85583;0.90936;5
0.67385;0.30329;2
0.021059;0.29518;4
0.72205;0.55898;3
0.44119;0.44229;3
0.35818;0.61304;3
0.94187;0.4201;2
0.014008;0.22401;5
0.88416;0.022621;1
0.37631;0.28742;3
0.038556;0.56602;2
0.1174;0.21426;5
0.60346;0.55535;3
0.73038;0.7562;4
0.78018;0.26069;2
0.29564;0.064767;4
0.92834;0.97759;5
0.68346;0.49279;3
0.33058;0.61274;2
0.79423;0.98927;5
0.34747;0.14713;4
0.46028;0.85101;3
0.40144;0.67596;2
0.54123;0.40369;2
0.58903;0.46331;2
0.0089286;0.19795;5
0.80075;0.47835;3
0.55689;0.73585;3
0.10382;0.44171;4
0.76775;0.053006;1
0.29747;0.6487;2
0.88805;0.60275;4
0.66762;0.57533;3
0.61433;0.19723;2
0.25275;0.48834;2
0.55848;0.48158;3
0.46696;0.029423;3
0.76338;0.73811;4
0.67146;0.074342;2
0.18823;0.55284;3
0.13962;0.6459;2
0.81131;0.98604;5
0.020838;0.93228;1
0.63124;0.80512;4
0.29388;0.13938;4
0.35249;0.89917;2
0.3189;0.86878;2
0.39005;0.12295;4
0.53141;0.47734;2
0.53148;0.054091;3
0.58706;0.59739;3
0.39812;0.36077;4
0.2034;0.46994;3
0.14857;0.913;1
0.46048;0.39019;2
0.8497;0.40438;2
0.68708;0.074085;2
0.74991;0.53162;3
0.77678;0.075501;1
0.28956;0.45824;3
0.40205;0.039276;4
0.31549;0.73513;2
0.28437;0.61489;2
0.02586;0.27159;5
0.26962;0.96317;1
0.90606;0.28149;2
0.13246;0.29247;4
0.60524;0.81287;3
0.92886;0.32114;2
0.96735;0.69991;4
0.88993;0.35628;2
0.050031;0.29286;4
0.10659;0.35931;4
0.52015;0.54257;3
0.086972;0.28278;5
0.035893;0.041186;5
0.93847;0.96543;5
0.61442;0.88062;4
0.9655;0.1021;1
0.40504;0.414;4
0.80615;0.89973;5
0.88762;0.84949;5
0.087934;0.14851;5
0.47435;0.3473;3
0.13087;0.53044;2
0.65369;0.54016;3
0.71891;0.53356;3
0.94685;0.012708;1
0.32805;0.032723;4
0.40686;0.065685;4
0.85712;0.83994;5
0.16483;0.69435;2
0.23906;0.36096;4
0.47027;0.094812;3
0.6518;0.63934;3
0.32977;0.7351;2
0.36426;0.50017;2
0.69812;0.29736;2
0.88117;0.89828;5
0.86636;0.92988;5
0.82012;0.10096;1
0.12715;0.79454;1
0.57916;0.74714;4
0.71237;0.96832;4
0.64953;0.92449;4
0.84142;0.77031;4
0.2388;0.14573;4
0.73687;0.13836;1
0.93328;0.12771;1
0.5989;0.22338;2
0.34657;0.39274;3
0.28698;0.95575;2
0.68556;0.41751;3
0.44435;0.55899;3
0.56064;0.52158;3
0.23424;0.72001;2
0.19951;0.77058;2
0.57512;0.17732;2
0.0088209;0.573;2
0.44617;0.51156;3
0.42662;0.054069;4
0.32143;0.69498;2
0.026782;0.42078;4
0.027511;0.3141;4
0.81301;0.97261;5
0.86183;0.16154;1
0.45873;0.062118;3
0.55951;0.53737;2
0.044833;0.66742;2
0.23836;0.52858;3
0.93988;0.74755;5
0.83057;0.039889;1
0.82596;0.059568;1
0.14897;0.27903;4
0.31829;0.08386;4
0.20199;0.077885;5
0.83117;0.81581;4
0.30705;0.78586;2
0.70825;0.049945;1
0.0497;0.68004;2
0.66931;0.14772;2
0.23427;0.77923;2
0.43298;0.96147;2
0.58779;0.36862;2
0.58638;0.67396;4
0.13529;0.66274;2
0.85025;0.3532;2
0.95741;0.03468;1
0.49072;0.74553;2
0.26967;0.76244;2
0.82387;0.94881;5
0.41442;0.95353;2
0.68434;0.89906;4
0.78968;0.95624;5
0.54255;0.90114;3
0.53998;0.35746;2
0.85451;0.47216;3
0.60552;0.18896;2
0.6746;0.14215;2
0.66381;0.67269;3
0.18122;0.427;3
0.88253;0.97565;5
0.87301;0.56847;4
0.53916;0.61526;3
0.42028;0.7848;2
0.70549;0.95973;4
0.58655;0.29491;2
0.07963;0.4211;4
0.47869;0.39525;2
0.42665;0.27567;3
0.20716;0.69165;2
0.078207;0.21601;5
0.0033106;0.96265;1
0.02141;0.26722;5
0.76795;0.91967;5
0.49012;0.019513;3
0.17549;0.16828;5
0.77027;0.71503;4
0.22745;0.55476;2
0.47658;0.35783;3
0.76529;0.84898;5
0.82721;0.56218;3
0.61921;0.27861;2
0.26834;0.94989;1
0.28361;0.46829;3
0.065789;0.16419;5
0.73808;0.77972;4
0.085396;0.84673;1
0.22237;0.60005;2
0.24443;0.4008;3
0.86915;0.99417;5
0.87203;0.28297;2
0.80936;0.61247;3
0.6619;0.21768;2
0.34371;0.097082;4
0.7474;0.35401;2
0.69113;0.50749;3
0.82036;0.49451;2
0.54279;0.40814;3
0.12186;0.73929;1
0.20613;0.13793;5
0.24425;0.92581;1
0.20029;0.57616;3
0.90265;0.20858;1
0.67957;0.88418;4
0.94159;0.32297;2
0.073983;0.73331;2
0.37153;0.5577;3
0.45302;0.31145;3
0.35028;0.027436;4
0.30318;0.71623;2
0.74979;0.67725;4
0.071475;0.79034;1
0.22626;0.96153;1
0.21337;0.1436;5
0.40726;0.73719;2
0.75916;0.72656;4
0.19571;0.59596;2
0.29655;0.41517;3
0.77421;0.96625;5
0.47558;0.096583;3
0.61464;0.93394;4
0.75312;0.16139;2
0.52142;0.91744;3
0.23593;0.6443;2
0.39936;0.3566;3
0.061234;0.13464;5
0.30119;0.25796;4
0.97258;0.97126;5
0.57297;0.56121;3
0.62462;0.12592;2
0.5365;0.071905;2
0.98338;0.96048;5
0.7505;0.20426;2
0.19791;0.30124;4
0.32584;0.39462;3
0.9799;0.78295;5
0.88096;0.55109;3
0.49232;0.78091;3
0.14233;0.55673;2
0.45895;0.036649;4
0.7505;0.96099;5
